Region,Participant_IMD,Contact_IMD,Participant_age_group,Contact_age_group,mean,lower,upper
Greater London,1,2,0-4,0-4,0.8869208458764871,0.3044861771391861,1.750267289924193
Greater London,1,2,0-4,12-17,0.15268761038154974,0.020211094435379027,0.3160447434254221
Greater London,1,2,0-4,18-25,0.2127331758666136,0.029663053564087428,0.5227410689804005
Greater London,1,2,0-4,26-34,0.4398418551740142,0.14446010587378216,0.8500490108198895
Greater London,1,2,0-4,35-49,0.5327696810643355,0.1958456783953217,1.056221889225827
Greater London,1,2,0-4,5-11,0.3703531758018857,0.13552449165533764,0.7017498516146765
Greater London,1,2,0-4,50-69,0.35589714578543347,0.03845165557056361,0.9237768072130986
Greater London,1,2,0-4,70-79,0.10499599445381531,0,0.3637029575600967
Greater London,1,2,0-4,80+,0.04785430141519763,0,0.35547681621926036
Greater London,1,2,12-17,0-4,0.1409643921546308,0.03658792647634561,0.27375653565074426
Greater London,1,2,12-17,12-17,1.1857120730330597,0.6365623457698627,2.0470190073785366
Greater London,1,2,12-17,18-25,0.14206074890417683,0.03125000017535985,0.28373870483160596
Greater London,1,2,12-17,26-34,0.31500149171329356,0.13162422373431468,0.6013170377740311
Greater London,1,2,12-17,35-49,0.5183973751320581,0.23517527776574768,0.9589140658641879
Greater London,1,2,12-17,5-11,0.3353491319150735,0.15051876406630327,0.5925340090548701
Greater London,1,2,12-17,50-69,0.293373800547105,0.08547353636345227,0.5928887946605587
Greater London,1,2,12-17,70-79,0.06601516148661297,0,0.17857232933034026
Greater London,1,2,12-17,80+,0.03248171114845282,0,0.14195267816891813
Greater London,1,2,18-25,0-4,0.12755934023303617,0.02631454134292975,0.26625267128236774
Greater London,1,2,18-25,12-17,0.13484585890015852,0.04726773209126654,0.24394010587695344
Greater London,1,2,18-25,18-25,0.4927860970914587,0.307920028195168,0.7035887669766546
Greater London,1,2,18-25,26-34,0.4347543958650668,0.27656478544163565,0.6268877134166889
Greater London,1,2,18-25,35-49,0.39949221493782183,0.2307596755772233,0.5973107357990751
Greater London,1,2,18-25,5-11,0.14579774654797742,0.0662409846856203,0.24456408249614975
Greater London,1,2,18-25,50-69,0.2793600622707279,0.1314328514848317,0.46124721222566345
Greater London,1,2,18-25,70-79,0.038753179315467484,0,0.12137860543121655
Greater London,1,2,18-25,80+,0.020010010894390626,0,0.0689655176121575
Greater London,1,2,26-34,0-4,0.18960421911600486,0.07680159669136415,0.34496790979849173
Greater London,1,2,26-34,12-17,0.12495268150697775,0.04674265884984746,0.22367080651891558
Greater London,1,2,26-34,18-25,0.3148075675509188,0.19003517883886076,0.44573440443374257
Greater London,1,2,26-34,26-34,0.6766005745999697,0.4818551726281964,0.895905392159627
Greater London,1,2,26-34,35-49,0.5381865896804859,0.3645685902447797,0.7580525110656711
Greater London,1,2,26-34,5-11,0.1830280301502361,0.09574767266349345,0.28881718236268367
Greater London,1,2,26-34,50-69,0.3559900564755718,0.19304752385356166,0.5679751466441293
Greater London,1,2,26-34,70-79,0.036201309154649905,0,0.10520116754922491
Greater London,1,2,26-34,80+,0.006306230707554007,0,0.0339469495513351
Greater London,1,2,35-49,0-4,0.1548111709602162,0.057057794490345336,0.2872143969969266
Greater London,1,2,35-49,12-17,0.17247439329823988,0.07021969252179039,0.3265090738065048
Greater London,1,2,35-49,18-25,0.22291781487022258,0.12712222740106255,0.3473335930662124
Greater London,1,2,35-49,26-34,0.42377634807637077,0.29038908827377485,0.5874781534862991
Greater London,1,2,35-49,35-49,0.6561880227530488,0.43977863048649873,0.9372471188317613
Greater London,1,2,35-49,5-11,0.15200827693025404,0.07506288565454812,0.24489296262958896
Greater London,1,2,35-49,50-69,0.5041486761724118,0.2794441394207737,0.7964053092569789
Greater London,1,2,35-49,70-79,0.07178636175718646,0,0.20166597721797294
Greater London,1,2,35-49,80+,0.023842722601509,0,0.08969006773109964
Greater London,1,2,5-11,0-4,0.30395113315596545,0.12342347341607456,0.5247413232985477
Greater London,1,2,5-11,12-17,0.32994443930571105,0.1599093603779167,0.5481026692301436
Greater London,1,2,5-11,18-25,0.21681871014330428,0.09798855238942782,0.35728485068014126
Greater London,1,2,5-11,26-34,0.42716961429250233,0.2320472402460517,0.6480617715870036
Greater London,1,2,5-11,35-49,0.44883452939598106,0.23590596822003884,0.7499879462625879
Greater London,1,2,5-11,5-11,1.6472032683396012,1.0782541421841707,2.3661626493140338
Greater London,1,2,5-11,50-69,0.3244546859097327,0.1278251973628597,0.5984031785101658
Greater London,1,2,5-11,70-79,0.050711511735744515,0,0.13001203691543106
Greater London,1,2,5-11,80+,0.008808229178258395,0,0.06577923619489386
Greater London,1,2,50-69,0-4,0.10022498635648075,0.016118429210613853,0.2335798936344061
Greater London,1,2,50-69,12-17,0.07776887088602678,0.022855886326548253,0.1569520607644958
Greater London,1,2,50-69,18-25,0.14648692411778058,0.06439114798844085,0.25869852065799387
Greater London,1,2,50-69,26-34,0.28949383068273815,0.15303753108753876,0.45261076398121414
Greater London,1,2,50-69,35-49,0.4667953990816284,0.27837907587245164,0.7053955697584233
Greater London,1,2,50-69,5-11,0.08822970453820833,0.03433130719905975,0.16354145073208554
Greater London,1,2,50-69,50-69,0.48472840795649363,0.2968111238842302,0.7230273244216586
Greater London,1,2,50-69,70-79,0.04242002510994851,0,0.1137110478830062
Greater London,1,2,50-69,80+,0.017368608311035216,0,0.07300997944782246
Greater London,1,2,70-79,0-4,0.23306887056020628,0,0.7068561941952654
Greater London,1,2,70-79,12-17,0.09561234001299515,0,0.2901540319019155
Greater London,1,2,70-79,18-25,0.11720889983808294,0,0.4563113185942711
Greater London,1,2,70-79,26-34,0.13652345976230226,0,0.40099056983130943
Greater London,1,2,70-79,35-49,0.20620257889415325,0,0.7001679313463006
Greater London,1,2,70-79,5-11,0.08837633993082926,0,0.23958025964807503
Greater London,1,2,70-79,50-69,0.2372192376428592,0,0.8084411378850825
Greater London,1,2,70-79,70-79,0.12655040663642084,0,0.4285717132407398
Greater London,1,2,70-79,80+,0.06386987058629016,0,0.38022333367516625
Greater London,1,2,80+,0-4,0.09433233280665562,0,0.5285265726325641
Greater London,1,2,80+,12-17,0.08679324642866104,0,0.3129122492182509
Greater London,1,2,80+,18-25,0.06695883405101824,0,0.2512607392849911
Greater London,1,2,80+,26-34,0.07847538733773418,0,0.30024093726530066
Greater London,1,2,80+,35-49,0.05100216715846142,0,0.24634010019126693
Greater London,1,2,80+,5-11,0.030356458261845742,0,0.14894177125972968
Greater London,1,2,80+,50-69,0.1258940258411241,0,0.4106559244465018
Greater London,1,2,80+,70-79,0.07672390996684128,0,0.5
Greater London,1,2,80+,80+,0.01959337273067505,0,0.3458012668365138
Greater London,1,3,0-4,0-4,0.39263129651275286,0.07782739601129424,0.8611072871879848
Greater London,1,3,0-4,12-17,0.07695679368887648,0,0.20066112751719825
Greater London,1,3,0-4,18-25,0.1032005178742045,0,0.2674806557453841
Greater London,1,3,0-4,26-34,0.29060352618253577,0.045952137107701574,0.6401203578820861
Greater London,1,3,0-4,35-49,0.28128509349022784,0.07771767447017319,0.5792535161589459
Greater London,1,3,0-4,5-11,0.2191219877141687,0.04030878298330739,0.48421035041869315
Greater London,1,3,0-4,50-69,0.37405693181578403,0.03601648994342914,0.9569533448445632
Greater London,1,3,0-4,70-79,0.06935220065953199,0,0.277778008564223
Greater London,1,3,0-4,80+,0.032941299049109474,0,0.20371375531735147
Greater London,1,3,12-17,0-4,0.07467069139475503,0.010156249999999999,0.1796717175712821
Greater London,1,3,12-17,12-17,0.5306499937524396,0.25115821143878564,0.9732142267305661
Greater London,1,3,12-17,18-25,0.1154389357509514,0.02195887318997785,0.259163926845065
Greater London,1,3,12-17,26-34,0.17689830923549713,0.047747053925622784,0.3737750191509275
Greater London,1,3,12-17,35-49,0.372007597734131,0.16595753735063343,0.6927233999885789
Greater London,1,3,12-17,5-11,0.17561376793657857,0.05186713479388621,0.3525069863201593
Greater London,1,3,12-17,50-69,0.1630966734505699,0.0382863128708515,0.3809058564277883
Greater London,1,3,12-17,70-79,0.05677096185784551,0,0.16117322056629746
Greater London,1,3,12-17,80+,0.018259974017409124,0,0.08628403569929702
Greater London,1,3,18-25,0-4,0.08953423350480644,0,0.23537388081506863
Greater London,1,3,18-25,12-17,0.06805188866471422,0.011620578554882122,0.14902505577863787
Greater London,1,3,18-25,18-25,0.3024943153304346,0.1651100181828835,0.45851558002983595
Greater London,1,3,18-25,26-34,0.28577494580989754,0.1522953280578596,0.4376298964548473
Greater London,1,3,18-25,35-49,0.23393496745939688,0.11374482518562185,0.40077847985246956
Greater London,1,3,18-25,5-11,0.07103034518821796,0.019736844283468814,0.1472733977099279
Greater London,1,3,18-25,50-69,0.14855393938404735,0.04793233409405981,0.2646117189906306
Greater London,1,3,18-25,70-79,0.021667246851131743,0,0.0735311901181225
Greater London,1,3,18-25,80+,0.01615824911858245,0,0.07281497645077031
Greater London,1,3,26-34,0-4,0.1191472182179327,0.02678571436053565,0.2534556336256277
Greater London,1,3,26-34,12-17,0.06200130856290853,0.014729524220334122,0.1271592039584826
Greater London,1,3,26-34,18-25,0.18965352514669023,0.10453083378371991,0.2972459834414895
Greater London,1,3,26-34,26-34,0.4260448851751545,0.27140195388606975,0.6031419463670548
Greater London,1,3,26-34,35-49,0.30122298532156977,0.18018379650771688,0.4515964684050775
Greater London,1,3,26-34,5-11,0.0969580130774177,0.042834510990673154,0.17239304936528496
Greater London,1,3,26-34,50-69,0.20787983494392975,0.09927596137050305,0.35551109209180015
Greater London,1,3,26-34,70-79,0.02553009130257783,0,0.07549023908229097
Greater London,1,3,26-34,80+,0.006660228102476908,0,0.03321124296381776
Greater London,1,3,35-49,0-4,0.10149143181161292,0.021265514260062075,0.21800479036811135
Greater London,1,3,35-49,12-17,0.0891295933576619,0.026790140240005558,0.1926065607617313
Greater London,1,3,35-49,18-25,0.1343516154639631,0.06103659837307282,0.21832397036971318
Greater London,1,3,35-49,26-34,0.26489816437661845,0.16120421374665445,0.392218445541962
Greater London,1,3,35-49,35-49,0.3975826844999467,0.25443458696475224,0.5773071404946479
Greater London,1,3,35-49,5-11,0.07715033897070679,0.02542596772208235,0.14719215053601536
Greater London,1,3,35-49,50-69,0.2835383236396134,0.1364048127320084,0.47826155549683746
Greater London,1,3,35-49,70-79,0.06287565768070819,0,0.1851934703970996
Greater London,1,3,35-49,80+,0.016198711678262676,0,0.05932430893977757
Greater London,1,3,5-11,0-4,0.17927831123416693,0.053043378703603095,0.35506311372973176
Greater London,1,3,5-11,12-17,0.13880370287633748,0.040594413252644256,0.2947878456257174
Greater London,1,3,5-11,18-25,0.15393502304607087,0.05718827461481926,0.2704510810614558
Greater London,1,3,5-11,26-34,0.2329048063172365,0.10112932815811242,0.393948757002121
Greater London,1,3,5-11,35-49,0.2942400402240998,0.13414827554770753,0.5163189570299865
Greater London,1,3,5-11,5-11,0.7439507803511424,0.41693038698992657,1.1272107328883045
Greater London,1,3,5-11,50-69,0.1651049134627326,0.045400280022272255,0.365041791155314
Greater London,1,3,5-11,70-79,0.034264630682546766,0,0.08930094157683527
Greater London,1,3,5-11,80+,0.008338081154453275,0,0.05945290100741782
Greater London,1,3,50-69,0-4,0.05831829964747145,0,0.1530936378723109
Greater London,1,3,50-69,12-17,0.03410983181138966,0,0.08900182029941088
Greater London,1,3,50-69,18-25,0.07608454867310847,0.020893954842770335,0.1499671106659661
Greater London,1,3,50-69,26-34,0.17479638044656554,0.06720412859675752,0.338432616016656
Greater London,1,3,50-69,35-49,0.2797591997535269,0.13700919066877065,0.45619106325902914
Greater London,1,3,50-69,5-11,0.039785607268995285,0.0060327970203795985,0.0944424193698188
Greater London,1,3,50-69,50-69,0.2611416629680393,0.13012743563911147,0.41585732591420566
Greater London,1,3,50-69,70-79,0.029577562580887014,0,0.08801196920506064
Greater London,1,3,50-69,80+,0.015051872895585504,0,0.057142902637152375
Greater London,1,3,70-79,0-4,0.086713149170865,0,0.333333702247799
Greater London,1,3,70-79,12-17,0.0468162375844538,0,0.18752776186818232
Greater London,1,3,70-79,18-25,0.06599971016088431,0,0.250000503741789
Greater London,1,3,70-79,26-34,0.09821254973632011,0,0.35499523987342474
Greater London,1,3,70-79,35-49,0.17777847674651545,0,0.5904726224389526
Greater London,1,3,70-79,5-11,0.040545944479100544,0,0.16666672583274636
Greater London,1,3,70-79,50-69,0.1520091266716265,0,0.5526474850614616
Greater London,1,3,70-79,70-79,0.10446932650041307,0,0.4161104955140651
Greater London,1,3,70-79,80+,0.043681277502706395,0,0.28055798487191724
Greater London,1,3,80+,0-4,0.03822420153821439,0,0.33192082715794435
Greater London,1,3,80+,12-17,0.02751220832988595,0,0.21345331499545248
Greater London,1,3,80+,18-25,0.06710068471190928,0,0.2406695987624566
Greater London,1,3,80+,26-34,0.05492644814312694,0,0.27094491338369303
Greater London,1,3,80+,35-49,0.0556874948107035,0,0.28570840940509457
Greater London,1,3,80+,5-11,0.017068233464506307,0,0.1112541582786851
Greater London,1,3,80+,50-69,0.08307262308393307,0,0.3566922057538867
Greater London,1,3,80+,70-79,0.05743497349589595,0,0.5
Greater London,1,3,80+,80+,0.022432415012272795,0,0.28125656671723687
Greater London,1,4,0-4,0-4,0.1846173189124608,0,0.48222234829169364
Greater London,1,4,0-4,12-17,0.07599085287704793,0,0.20274450068532268
Greater London,1,4,0-4,18-25,0.07009903631350763,0,0.20508693708765002
Greater London,1,4,0-4,26-34,0.16055575199108843,0,0.4407227350089985
Greater London,1,4,0-4,35-49,0.16948054653833697,0.0293594062086526,0.39794507869302237
Greater London,1,4,0-4,5-11,0.18506659005728315,0.031181082316343124,0.4087205513489681
Greater London,1,4,0-4,50-69,0.2840168144032476,0,0.807227696102821
Greater London,1,4,0-4,70-79,0.06620309106045674,0,0.28571522869294685
Greater London,1,4,0-4,80+,0.01896365456441064,0,0.11774998570683497
Greater London,1,4,12-17,0-4,0.04326445585524608,0,0.118347461794144
Greater London,1,4,12-17,12-17,0.4180435955522554,0.18456260620439835,0.7137662946175364
Greater London,1,4,12-17,18-25,0.11365546443293979,0.024985801802528976,0.2345631924386477
Greater London,1,4,12-17,26-34,0.12395182716436286,0.021678607487757965,0.31457498430656644
Greater London,1,4,12-17,35-49,0.24553604432044193,0.09838428410805429,0.449591908552581
Greater London,1,4,12-17,5-11,0.11885054694970429,0.029216454939369616,0.2541501931528612
Greater London,1,4,12-17,50-69,0.15610669040671482,0.02562500007703303,0.418718689737164
Greater London,1,4,12-17,70-79,0.05322177413269698,0,0.14709028100962215
Greater London,1,4,12-17,80+,0.009365482886468908,0,0.058182342954209564
Greater London,1,4,18-25,0-4,0.04576038514858945,0,0.11786943373933602
Greater London,1,4,18-25,12-17,0.06344284093412522,0.0102477566752814,0.13623761406845467
Greater London,1,4,18-25,18-25,0.20096751424629575,0.0960124745301892,0.3171272720757646
Greater London,1,4,18-25,26-34,0.22050197678606107,0.1121163861881451,0.3718668860707021
Greater London,1,4,18-25,35-49,0.16921141205266346,0.0744331330310772,0.2874357222960661
Greater London,1,4,18-25,5-11,0.053728027573556415,0.00966361634406928,0.11131785315204946
Greater London,1,4,18-25,50-69,0.11395285441900056,0.03139162862098065,0.2207490812613292
Greater London,1,4,18-25,70-79,0.019067519529552823,0,0.07331958123571997
Greater London,1,4,18-25,80+,0.012975188853152372,0,0.05873797785976771
Greater London,1,4,26-34,0-4,0.06420171356433471,0.010413897007762636,0.15598401810370807
Greater London,1,4,26-34,12-17,0.04663552549671263,0.008587645135321616,0.10651625110942356
Greater London,1,4,26-34,18-25,0.13699156239668867,0.06765003756510002,0.2222305917723689
Greater London,1,4,26-34,26-34,0.3081890636461566,0.1877841108649005,0.45828810579160806
Greater London,1,4,26-34,35-49,0.21674582637508827,0.1197206081950776,0.33975504722184074
Greater London,1,4,26-34,5-11,0.07500076024584959,0.02277396436384451,0.14510427296185552
Greater London,1,4,26-34,50-69,0.1614246732538797,0.06153105072044088,0.29480739534211536
Greater London,1,4,26-34,70-79,0.026263266427961597,0,0.08162136690465073
Greater London,1,4,26-34,80+,0.00594225935889818,0,0.0360935349378384
Greater London,1,4,35-49,0-4,0.042384411987444234,0,0.09824748459538465
Greater London,1,4,35-49,12-17,0.058575108272753286,0.015570613212769513,0.12416244557934421
Greater London,1,4,35-49,18-25,0.09061515871198851,0.03847189521317119,0.15672489095901082
Greater London,1,4,35-49,26-34,0.18684160312915846,0.09749043187886394,0.2922573058310998
Greater London,1,4,35-49,35-49,0.2804005428175597,0.16535373671932,0.42626972657711476
Greater London,1,4,35-49,5-11,0.05157893005618524,0.011626612648612327,0.10610815709566947
Greater London,1,4,35-49,50-69,0.2264134489223407,0.10953585227681224,0.3845156748469822
Greater London,1,4,35-49,70-79,0.06275562758558016,0,0.179464743568168
Greater London,1,4,35-49,80+,0.016069724646971678,0,0.05933383934559745
Greater London,1,4,5-11,0-4,0.12178958514052193,0.04079593896840996,0.23674214933069734
Greater London,1,4,5-11,12-17,0.15513405362617508,0.05043358567325226,0.3063826736623167
Greater London,1,4,5-11,18-25,0.10427157009833037,0.03407448073094847,0.19772111379192148
Greater London,1,4,5-11,26-34,0.15253229615731193,0.05222695853049806,0.2634070548273151
Greater London,1,4,5-11,35-49,0.21840713295634925,0.09426207755189521,0.4059489834774114
Greater London,1,4,5-11,5-11,0.5688216833667282,0.29199510452655186,0.9256664137960249
Greater London,1,4,5-11,50-69,0.13395181196348024,0.02271480644150041,0.36690707617924145
Greater London,1,4,5-11,70-79,0.037962035790992686,0,0.09248149021841746
Greater London,1,4,5-11,80+,0.007038577621760528,0,0.037514298475571965
Greater London,1,4,50-69,0-4,0.02991224517800665,0,0.08334276633900939
Greater London,1,4,50-69,12-17,0.03158661287785332,0,0.0745820256580089
Greater London,1,4,50-69,18-25,0.06098603072114168,0.015009572030513216,0.1254765320326471
Greater London,1,4,50-69,26-34,0.10858888935585069,0.03626815009142393,0.21470057788757116
Greater London,1,4,50-69,35-49,0.21369494091865363,0.10794793394530554,0.3421144234049102
Greater London,1,4,50-69,5-11,0.02856377693177818,0,0.07499507218882197
Greater London,1,4,50-69,50-69,0.20317036325432752,0.09313330108458058,0.3484348836025519
Greater London,1,4,50-69,70-79,0.024289412757501048,0,0.07097557747976284
Greater London,1,4,50-69,80+,0.01668829513374639,0,0.062497948702831964
Greater London,1,4,70-79,0-4,0.048823898496406004,0,0.250000503741789
Greater London,1,4,70-79,12-17,0.03677743809271337,0,0.14651780064166245
Greater London,1,4,70-79,18-25,0.048995557748457264,0,0.1965567667732397
Greater London,1,4,70-79,26-34,0.05394077504712843,0,0.25003116461778296
Greater London,1,4,70-79,35-49,0.10254040871794029,0,0.3905891971088879
Greater London,1,4,70-79,5-11,0.020418026751858855,0,0.1481532606087844
Greater London,1,4,70-79,50-69,0.1553448792181461,0,0.5268645785213681
Greater London,1,4,70-79,70-79,0.10018338145265931,0,0.41696609387182243
Greater London,1,4,70-79,80+,0.039191414437132234,0,0.250000413389861
Greater London,1,4,80+,0-4,0.013840729426877776,0,0.14992256324177686
Greater London,1,4,80+,12-17,0.021806499178618828,0,0.1314319949845881
Greater London,1,4,80+,18-25,0.009557629190650873,0,0.084176233234171
Greater London,1,4,80+,26-34,0.02459834647889767,0,0.1946052700829169
Greater London,1,4,80+,35-49,0.043259626601322425,0,0.2019137486105544
Greater London,1,4,80+,5-11,0.010554789688319386,0,0.0974234180746248
Greater London,1,4,80+,50-69,0.08200269502633496,0,0.35081721185825576
Greater London,1,4,80+,70-79,0.050203317989918374,0,0.5
Greater London,1,4,80+,80+,0.019128910094327496,0,0.250000003796438
Greater London,1,5,0-4,0-4,0.12335401142051954,0,0.3371306099540928
Greater London,1,5,0-4,12-17,0.07032425335315513,0,0.1979964070267583
Greater London,1,5,0-4,18-25,0.043489036997784676,0,0.16487456825989588
Greater London,1,5,0-4,26-34,0.09530228545020944,0,0.3000441335848861
Greater London,1,5,0-4,35-49,0.13550947597077687,0,0.32511840742091425
Greater London,1,5,0-4,5-11,0.21418982203151843,0.03261482945004583,0.4509426603180708
Greater London,1,5,0-4,50-69,0.34295315625118367,0,1.010726918646064
Greater London,1,5,0-4,70-79,0.06166039865929228,0,0.2777783537819495
Greater London,1,5,0-4,80+,0.01675701621223772,0,0.10653282399891859
Greater London,1,5,12-17,0-4,0.02656953719423784,0,0.08591599075890173
Greater London,1,5,12-17,12-17,0.3829481859771924,0.14515374424676536,0.6919171837636902
Greater London,1,5,12-17,18-25,0.11038081824334535,0.025058320442551574,0.2376781570830638
Greater London,1,5,12-17,26-34,0.062452946102284634,0,0.15626744441784365
Greater London,1,5,12-17,35-49,0.18042256988677213,0.041643643413466075,0.3807513691075333
Greater London,1,5,12-17,5-11,0.10833658351094351,0.016126652933751883,0.24377246719533804
Greater London,1,5,12-17,50-69,0.17878176341849528,0.021207643888426917,0.4428257941185221
Greater London,1,5,12-17,70-79,0.05158508012669702,0,0.14332208079803532
Greater London,1,5,12-17,80+,0.0046805119887123004,0,0.02941176489250585
Greater London,1,5,18-25,0-4,0.024691906060636277,0,0.08335179347271447
Greater London,1,5,18-25,12-17,0.07307401749139392,0,0.21338597192109945
Greater London,1,5,18-25,18-25,0.13742415265262617,0.05642691534344798,0.2283491452162743
Greater London,1,5,18-25,26-34,0.1604639393190109,0.05802140124306298,0.30588400608220173
Greater London,1,5,18-25,35-49,0.12716449420216114,0.041311199614490965,0.2380246094365387
Greater London,1,5,18-25,5-11,0.05356501863173401,0.008914289832195907,0.11917944330494568
Greater London,1,5,18-25,50-69,0.07763590431442938,0.0135135135277674,0.17172890595394766
Greater London,1,5,18-25,70-79,0.013529757809775776,0,0.0625017833987332
Greater London,1,5,18-25,80+,0.010886307923829745,0,0.07103971855098079
Greater London,1,5,26-34,0-4,0.04653486438373794,0,0.14311143242900862
Greater London,1,5,26-34,12-17,0.0585241177310715,0,0.15891492297814566
Greater London,1,5,26-34,18-25,0.09021523177855637,0.04048840730922968,0.15636838680107845
Greater London,1,5,26-34,26-34,0.24305007740111575,0.11916431965544004,0.40967441807701627
Greater London,1,5,26-34,35-49,0.15846375504658985,0.07463071134340617,0.26018831954219673
Greater London,1,5,26-34,5-11,0.07278250956419013,0.017968036317023567,0.14788563019490716
Greater London,1,5,26-34,50-69,0.12501067863884074,0.04386954833955145,0.23871096900751532
Greater London,1,5,26-34,70-79,0.02548351780213489,0,0.07600506016852154
Greater London,1,5,26-34,80+,0.006591760516288007,0,0.036845805448270826
Greater London,1,5,35-49,0-4,0.02706035700476001,0,0.08114205796023187
Greater London,1,5,35-49,12-17,0.07900229737184093,0.007437969868552881,0.2234835414188412
Greater London,1,5,35-49,18-25,0.06285246123159544,0.0205219722025375,0.11785030016921884
Greater London,1,5,35-49,26-34,0.12733077043543123,0.058002281258995654,0.2212273288209806
Greater London,1,5,35-49,35-49,0.24705931559958993,0.12115681082096,0.4298359317957691
Greater London,1,5,35-49,5-11,0.0499450712031965,0.00847104520092983,0.10954033577545982
Greater London,1,5,35-49,50-69,0.16303235802558358,0.06142442510013523,0.29615937663830655
Greater London,1,5,35-49,70-79,0.07204952829782293,0.006500000000715302,0.19815775473808536
Greater London,1,5,35-49,80+,0.019588215353860974,0,0.06937423333077893
Greater London,1,5,5-11,0-4,0.08945389067862758,0.01818181824797485,0.20299560057090257
Greater London,1,5,5-11,12-17,0.12027545592522106,0.02272727272734195,0.2577788656901905
Greater London,1,5,5-11,18-25,0.06918805329357168,0.013141447380592997,0.13971879259209216
Greater London,1,5,5-11,26-34,0.07806514543256525,0.013504623058293629,0.1634352093279367
Greater London,1,5,5-11,35-49,0.18311288921428143,0.0633103054319325,0.3850857523296423
Greater London,1,5,5-11,5-11,0.5638563505035792,0.2617125455676832,0.9589192982592135
Greater London,1,5,5-11,50-69,0.1502849785319793,0.010632757097608784,0.48111696438371854
Greater London,1,5,5-11,70-79,0.038965495880748144,0,0.09877684704914344
Greater London,1,5,5-11,80+,0.005805432054926127,0,0.028061141252052023
Greater London,1,5,50-69,0-4,0.026211915588577342,0,0.08613943844299007
Greater London,1,5,50-69,12-17,0.026127188820624796,0,0.09378803647583582
Greater London,1,5,50-69,18-25,0.043669122524967505,0.008697135021909533,0.09090281852616107
Greater London,1,5,50-69,26-34,0.09145473044087965,0.025181702248991904,0.18487428309715437
Greater London,1,5,50-69,35-49,0.17495825117280034,0.07163148063915739,0.29565672656699077
Greater London,1,5,50-69,5-11,0.03399671365703192,0,0.10148488753205903
Greater London,1,5,50-69,50-69,0.1626700266559758,0.061861917802929746,0.31213642162029503
Greater London,1,5,50-69,70-79,0.024629811237964056,0,0.080671141275987
Greater London,1,5,50-69,80+,0.01843632441146916,0,0.0658008907345644
Greater London,1,5,70-79,0-4,0.03503561182028119,0,0.20588664141645
Greater London,1,5,70-79,12-17,0.009543526290213773,0,0.12500007093374046
Greater London,1,5,70-79,18-25,0.028754340408513428,0,0.11966618294101075
Greater London,1,5,70-79,26-34,0.04255143483146009,0,0.19764425646981987
Greater London,1,5,70-79,35-49,0.09933798982034847,0,0.37500015052682023
Greater London,1,5,70-79,5-11,0.02815272052850946,0,0.15444746773909082
Greater London,1,5,70-79,50-69,0.17797241754592535,0,0.575737791408312
Greater London,1,5,70-79,70-79,0.08594517509795685,0,0.37500000960796054
Greater London,1,5,70-79,80+,0.03924177893029699,0,0.22222920947978148
Greater London,1,5,80+,0-4,0.007393366599571637,0,0.12711032822533055
Greater London,1,5,80+,12-17,0.03436633836875528,0,0.250000003796438
Greater London,1,5,80+,18-25,0.029071756545107123,0,0.13411011753159857
Greater London,1,5,80+,26-34,0.023172665293017817,0,0.13680759954765656
Greater London,1,5,80+,35-49,0.04783627804131174,0,0.2334685239908252
Greater London,1,5,80+,5-11,0.009693205138185187,0,0.08854074984631176
Greater London,1,5,80+,50-69,0.12362918155447357,0,0.5000000002515205
Greater London,1,5,80+,70-79,0.044293686919887276,0,0.5
Greater London,1,5,80+,80+,0.025155132653117217,0,0.2743994341964309
Greater London,2,1,0-4,0-4,0.5263944811662977,0.18071493525343513,1.0387973698729507
Greater London,2,1,0-4,12-17,0.1108160155072171,0.028762783039081405,0.21520759984973503
Greater London,2,1,0-4,18-25,0.15030568989160198,0.031006943776162522,0.3137307810581929
Greater London,2,1,0-4,26-34,0.2799336890523353,0.11339069556131197,0.5093142971437893
Greater London,2,1,0-4,35-49,0.3045591061790076,0.11224946354156053,0.5650351940920714
Greater London,2,1,0-4,5-11,0.2590566691207512,0.10519346837925857,0.4472355077353298
Greater London,2,1,0-4,50-69,0.18769886698339192,0.030186194185384384,0.4374426276232091
Greater London,2,1,0-4,70-79,0.08779049937217025,0,0.2662528810628273
Greater London,2,1,0-4,80+,0.0191845003524758,0,0.10748719889864584
Greater London,2,1,12-17,0-4,0.07554643364363514,0.01000000000531875,0.15637190979637886
Greater London,2,1,12-17,12-17,0.7770626836617747,0.4171745029606124,1.3415247424370937
Greater London,2,1,12-17,18-25,0.13245991589011527,0.04643138371613953,0.23962386513190195
Greater London,2,1,12-17,26-34,0.1537929597365557,0.057531313164117345,0.2752961755309395
Greater London,2,1,12-17,35-49,0.2828639643062175,0.11516272195102707,0.5354861625119968
Greater London,2,1,12-17,5-11,0.23443126328352085,0.11361838206195805,0.3894364803573407
Greater London,2,1,12-17,50-69,0.1214157824281192,0.03568349764898825,0.24503965461135377
Greater London,2,1,12-17,70-79,0.030023470978450092,0,0.09111199615973657
Greater London,2,1,12-17,80+,0.014714975908359438,0,0.05305131906157872
Greater London,2,1,18-25,0-4,0.06182460905584914,0.00862068966221,0.15191923918540046
Greater London,2,1,18-25,12-17,0.054684833953301926,0.012029368307659013,0.10922231566093847
Greater London,2,1,18-25,18-25,0.28432908924204714,0.17766455200920292,0.405958598459158
