Participant_IMD,Contact_IMD,Participant_age_group,Contact_age_group,mean,lower,upper
4,4,0-4,18-25,0.2385568516380539,0.14988017667224332,0.34275135126243095
4,4,0-4,26-34,0.6037482833678214,0.4556974492838534,0.7695702416950453
4,4,0-4,35-49,0.6575948665532007,0.49250135983023646,0.8294657167135483
4,4,0-4,50-69,0.395009289906006,0.23834871351317663,0.5852087247172107
4,4,0-4,70-79,0.093342607372111,0.03352106018285915,0.17820794342552382
4,4,0-4,80+,0.043954996261706514,0,0.13143637888711265
4,4,5-11,0-4,0.3049455242693802,0.21772238111379288,0.4117859736234503
4,4,5-11,5-11,1.918271665993373,1.4071718086682223,2.5625681748393268
4,4,5-11,12-17,0.27660383869896304,0.21151091180104428,0.35130078797230124
4,4,5-11,18-25,0.19385679825611352,0.1288739788609286,0.27853986128410896
4,4,5-11,26-34,0.45616518001897477,0.3593661897901967,0.5675792715138787
4,4,5-11,35-49,0.8424391950105519,0.7181610595775111,0.9786466397048613
4,4,5-11,50-69,0.2915838459414385,0.20301434048314074,0.3816874411153474
4,4,5-11,70-79,0.07386267077270908,0.03543066239293397,0.12235616975595225
4,4,5-11,80+,0.024577896691876926,0.0027773941068139985,0.06137535059169494
4,4,12-17,0-4,0.1094828351114313,0.06594790101660775,0.15515806051625514
4,4,12-17,5-11,0.3087251513876634,0.23607314552487774,0.39209647074851217
4,4,12-17,12-17,1.473101962732071,1.0222907828916192,2.049432829927959
4,4,12-17,18-25,0.2494269642652185,0.17878209611358595,0.33630301055759854
4,4,12-17,26-34,0.225997831706013,0.1615344260815208,0.2931294997856258
4,4,12-17,35-49,0.8530223726806554,0.704789435500753,1.00950118736037
4,4,12-17,50-69,0.5001053880187144,0.38602929194001423,0.6311283242628921
4,4,12-17,70-79,0.08866802921079903,0.038722608376276134,0.1581493387757556
4,4,12-17,80+,0.02547155623386265,0.005584290011672368,0.05755491788181325
4,4,18-25,0-4,0.13305656355006668,0.08359659810795554,0.19117169193830036
4,4,18-25,5-11,0.17092253762185342,0.11362752144102506,0.24558715684874122
4,4,18-25,12-17,0.19703704607462652,0.14123050494169506,0.26566555056098
4,4,18-25,18-25,0.7776295769033789,0.5766309588776171,0.9880297526642673
4,4,18-25,26-34,0.4045291780470512,0.32458430693237406,0.49597817174451925
4,4,18-25,35-49,0.4614652653238105,0.3753926593724451,0.5563998701302493
4,4,18-25,50-69,0.5187664677676933,0.4222363917470614,0.6361844947651304
4,4,18-25,70-79,0.08751095057457162,0.03592288836909015,0.18039333986595144
4,4,18-25,80+,0.0634848131809461,0.02024445856927412,0.11925450016333042
4,4,26-34,0-4,0.2541964340630709,0.1918625192165085,0.3240125340128833
4,4,26-34,5-11,0.3036054510123541,0.2391798824393074,0.3777582513116556
4,4,26-34,12-17,0.13476524220304475,0.09632493325566174,0.17479666834527494
4,4,26-34,18-25,0.30536481064405013,0.2450172467235634,0.37439643100535874
4,4,26-34,26-34,0.7992722700910537,0.6549895112596104,0.9596115495077676
4,4,26-34,35-49,0.5051339557897518,0.42040485093829244,0.5980391868627764
4,4,26-34,50-69,0.4926118869405299,0.4021984604346154,0.589113703669457
4,4,26-34,70-79,0.07984508157466605,0.04680396606615216,0.12182151180364614
4,4,26-34,80+,0.047547215569405527,0.01466176725260142,0.08967374910340686
4,4,35-49,0-4,0.16675870298753825,0.12489283624638017,0.2103432282201214
4,4,35-49,5-11,0.3377089316965705,0.28788950662838125,0.3923104636638228
4,4,35-49,12-17,0.3063730746178188,0.25313346194421493,0.36257429172695516
4,4,35-49,18-25,0.2098092847382065,0.17067560936279644,0.25297214666534773
4,4,35-49,26-34,0.3042447639661648,0.25321199095391805,0.3602020596004328
4,4,35-49,35-49,0.7844235233927159,0.6810719146521388,0.8997679375423747
4,4,35-49,50-69,0.5026576984053448,0.43524102958391286,0.5825299796348614
4,4,35-49,70-79,0.1366076985784672,0.10140120771764949,0.17630814419908078
4,4,35-49,80+,0.06095841561432698,0.030261806525883245,0.10377969387690647
4,4,50-69,0-4,0.0748861922307196,0.04518634886369306,0.11094436048502912
4,4,50-69,5-11,0.08738397309070273,0.06084081787359531,0.11438687549989095
4,4,50-69,12-17,0.1342814589692516,0.10365130584162492,0.16946194584024094
4,4,50-69,18-25,0.17632826199241686,0.14351777482281056,0.21623854516112043
4,4,50-69,26-34,0.22181237974940812,0.1811011873761794,0.26526504134011136
4,4,50-69,35-49,0.3757826137407944,0.32538248637820544,0.43549445084403055
4,4,50-69,50-69,0.7917083123291224,0.6924328283635486,0.9007616938913348
4,4,50-69,70-79,0.16038830054359515,0.13060617517941936,0.19361452284426284
4,4,50-69,80+,0.09902291065032688,0.0636570438897999,0.14120295877637007
4,4,70-79,0-4,0.045720532867891434,0.016419090670429362,0.08728877801993343
4,4,70-79,5-11,0.05719133715427076,0.027433708222504717,0.09473950622434545
4,4,70-79,12-17,0.06151180765786184,0.026863094394367258,0.10971318292036107
4,4,70-79,18-25,0.07685096912316515,0.0315470094512954,0.15841906528314198
4,4,70-79,26-34,0.09288936187346798,0.054450323743069066,0.1417234758952548
4,4,70-79,35-49,0.2638617484423896,0.19585938597143113,0.3405443154163149
4,4,70-79,50-69,0.41439032032093986,0.33744315879063447,0.5002358892032287
4,4,70-79,70-79,0.5074343259683263,0.38067564751133204,0.6721067865080429
4,4,70-79,80+,0.20674122976797507,0.12856885009590133,0.2993483614762368
4,4,80+,0-4,0.034344398549758404,0,0.10269829972363628
4,4,80+,5-11,0.03035751864286659,0.0034305129699751763,0.07580808777732582
4,4,80+,12-17,0.028187932735823956,0.00617981837391974,0.0636927771107922
4,4,80+,18-25,0.08893508111864538,0.02836020892004171,0.16706213839773076
4,4,80+,26-34,0.08823872253395522,0.02720949264781317,0.1664176749564804
4,4,80+,35-49,0.18782406868310084,0.09324218108543367,0.3197642877395587
4,4,80+,50-69,0.408120976117714,0.26236125274901245,0.5819652137879391
4,4,80+,70-79,0.32979449931026567,0.20509358289036592,0.47752179428941627
4,4,80+,80+,0.32505581537555117,0.14285811024393485,0.5556210931429628
4,5,0-4,0-4,0.38776216987555334,0.21394668151121124,0.6231021180844889
4,5,0-4,5-11,0.2261590506652651,0.12272344347746514,0.3536790985544358
4,5,0-4,12-17,0.09732475372960368,0.04921919587677194,0.15479088151959722
4,5,0-4,18-25,0.0748473075849603,0.02361613865044386,0.14288302779328071
4,5,0-4,26-34,0.17709668541161466,0.08495472205272453,0.31042302138710703
4,5,0-4,35-49,0.2848833434182707,0.1521687573997841,0.4445664355671703
4,5,0-4,50-69,0.25492385599700207,0.11541934348819666,0.4306335812398596
4,5,0-4,70-79,0.062220736563617395,0.014082283260756924,0.1317358928735031
4,5,0-4,80+,0.0226663929214595,0,0.0744502907748326
4,5,5-11,0-4,0.10358014784764541,0.046156117278406315,0.17626859361142888
4,5,5-11,5-11,1.2409322424106708,0.9563808358397866,1.5798625030817124
4,5,5-11,12-17,0.19012292130077535,0.12364440072634236,0.26800350720794003
4,5,5-11,18-25,0.09244290042768648,0.04266486207939659,0.16214780801294595
4,5,5-11,26-34,0.11505792745833106,0.05761670336652627,0.20373954532440275
4,5,5-11,35-49,0.26826521125785086,0.16996107067079255,0.38857195213267876
4,5,5-11,50-69,0.14983287315484567,0.08128528038805502,0.23736035807054917
4,5,5-11,70-79,0.055854938882642854,0.01900097191812362,0.11055871392230453
4,5,5-11,80+,0.014618127139794535,0.0025374333596918626,0.036439449299062884
4,5,12-17,0-4,0.04970798493561424,0.018984394753135323,0.08540300740868277
4,5,12-17,5-11,0.17687987121652593,0.11818105820102168,0.24879462078719974
4,5,12-17,12-17,1.1850202344773064,0.8465167834974293,1.602105869074818
4,5,12-17,18-25,0.1377910402057309,0.07275229446264683,0.2238902412951465
4,5,12-17,26-34,0.08461817704784133,0.04391445409222239,0.1378256717675778
4,5,12-17,35-49,0.27752318875025916,0.1776389734238487,0.4032045430201322
4,5,12-17,50-69,0.18411407141953248,0.09137131110578019,0.32242424388368063
4,5,12-17,70-79,0.03989906557523062,0.012778029397547406,0.08183976063197923
4,5,12-17,80+,0.015371077429122361,0,0.04261807199538519
4,5,18-25,0-4,0.039878647735516165,0.011215915435365766,0.08340184903980953
4,5,18-25,5-11,0.08925290153787306,0.04793522889351041,0.14868381073858555
4,5,18-25,12-17,0.11361257471711389,0.05664381700177433,0.18437212338870396
4,5,18-25,18-25,0.3450805000406729,0.238306195133609,0.46578998638107805
4,5,18-25,26-34,0.20321780672937423,0.139637593901163,0.27566834040658256
4,5,18-25,35-49,0.2431342471633851,0.17935358430482778,0.31826790799321686
4,5,18-25,50-69,0.2049874547138031,0.13406551864946065,0.31598458047129224
4,5,18-25,70-79,0.05502226481188793,0.010389061804167168,0.13799393836357854
4,5,18-25,80+,0.026019359295193892,0.003267443340976387,0.06287440261991843
4,5,26-34,0-4,0.06985318561484456,0.03339012606066817,0.11958384108885386
4,5,26-34,5-11,0.07816804559162346,0.04291966089718972,0.12982636325590974
4,5,26-34,12-17,0.07918602634937723,0.043967874626673585,0.12292044121279026
4,5,26-34,18-25,0.16715416194344923,0.1136128424761278,0.22946107675389257
4,5,26-34,26-34,0.33496490675259766,0.24997769990365545,0.4247217831020416
4,5,26-34,35-49,0.3155465309485458,0.24284295214112764,0.39960612055008593
4,5,26-34,50-69,0.27198447845493806,0.19802891391906827,0.353725070309169
4,5,26-34,70-79,0.042936297170805424,0.016756086889515267,0.07435207277665119
4,5,26-34,80+,0.008197196084922118,0,0.021953431038922687
4,5,35-49,0-4,0.04922238891039694,0.027029419055528258,0.07997446866501284
4,5,35-49,5-11,0.08866245655323894,0.057939511409441286,0.12824832910304704
4,5,35-49,12-17,0.10961543682971901,0.06818782863562316,0.16001477213788537
4,5,35-49,18-25,0.104549980917769,0.07337965670178484,0.14334401148576265
4,5,35-49,26-34,0.16863004068787013,0.12807853520098353,0.21210400468504337
4,5,35-49,35-49,0.38267676126923433,0.3123394276002902,0.46939152484353236
4,5,35-49,50-69,0.309349644732834,0.24966531532746278,0.3800561953154109
4,5,35-49,70-79,0.064650433184999,0.03613971761327307,0.09951160206504912
4,5,35-49,80+,0.029870790867499324,0.008751487336057842,0.060136067901678025
4,5,50-69,0-4,0.034417053713654666,0.014987106346715818,0.06249418194027284
4,5,50-69,5-11,0.04816460411969735,0.02649457710052586,0.0758301491281315
4,5,50-69,12-17,0.060778425520684715,0.032012492033105876,0.0988582678616048
