Participant_IMD,Contact_IMD,Participant_age_group,Contact_age_group,mean,lower,upper
1,1,35-39,70-74,0.05392844007900496,0.024367044409643924,0.09079293506097441
1,1,35-39,75+,0.059001943760852174,0.023623003238818042,0.10406655130747622
1,1,40-44,0-4,0.1302446233014496,0.07513704476035915,0.1980619231545075
1,1,40-44,10-14,0.38856750075000335,0.2951074733247489,0.502572971737366
1,1,40-44,15-19,0.2678994330171298,0.1959688882279387,0.3500304769410529
1,1,40-44,20-24,0.19942288945080672,0.13930815245632286,0.2679344607191858
1,1,40-44,25-29,0.18344476491438824,0.13038766214492295,0.24480267376191633
1,1,40-44,30-34,0.2570429323395341,0.19003031165118434,0.33335159441345413
1,1,40-44,35-39,0.3683951142792359,0.28111977263997734,0.4721796448079181
1,1,40-44,40-44,0.45973534602231736,0.325743677971729,0.619703804398718
1,1,40-44,45-49,0.2678617847773064,0.19696294023065786,0.3461994311048129
1,1,40-44,5-9,0.37134920855895015,0.25869329896186916,0.5235218857569766
1,1,40-44,50-54,0.16452986171968456,0.11393514086093119,0.22146880636129546
1,1,40-44,55-59,0.11238450959196881,0.06935926749385499,0.16088289568708528
1,1,40-44,60-64,0.15330301525485288,0.10180991023536719,0.2248115907329662
1,1,40-44,65-69,0.10170523302688084,0.046121590996502565,0.17927666441248308
1,1,40-44,70-74,0.09516712965508463,0.03714095142697622,0.17908943874167482
1,1,40-44,75+,0.08281105792330759,0.025769304487282426,0.15777855355458595
1,1,45-49,0-4,0.10938787767348443,0.060334366383109385,0.1657495610346055
1,1,45-49,10-14,0.25469917723613056,0.19041089124808927,0.33174840048614845
1,1,45-49,15-19,0.27277512539760346,0.20233613327361608,0.35223508372092227
1,1,45-49,20-24,0.27769641273055123,0.18221339919989343,0.39372454617896374
1,1,45-49,25-29,0.23980614894050925,0.1735072999411767,0.3176054114190045
1,1,45-49,30-34,0.1992276588105448,0.14004447882383228,0.26156450581824153
1,1,45-49,35-39,0.26337660950797664,0.19224993830156895,0.34761332872655554
1,1,45-49,40-44,0.3140326337833594,0.23091308426011856,0.4058731978304798
1,1,45-49,45-49,0.39555337376212457,0.27499656156387975,0.5357963067251253
1,1,45-49,5-9,0.19217156692379958,0.13960259407124206,0.24625215789269175
1,1,45-49,50-54,0.21835285905238822,0.16302201408559053,0.27736720501102463
1,1,45-49,55-59,0.12100626471972545,0.07425814655188347,0.1752759308346366
1,1,45-49,60-64,0.13115219403422565,0.08355499906074768,0.19338417681494824
1,1,45-49,65-69,0.0902492721438623,0.04429055567551777,0.14965441868227702
1,1,45-49,70-74,0.07250886352160561,0.03835807273917123,0.11269341829402127
1,1,45-49,75+,0.10035421681530655,0.0511699887878305,0.16099930733130585
1,1,5-9,0-4,0.441298993761157,0.3510789150838444,0.5538527868427892
1,1,5-9,10-14,0.5951706620750912,0.47230618726549317,0.7391395545178239
1,1,5-9,15-19,0.2339919475757546,0.16360053220048368,0.30710657659908014
1,1,5-9,20-24,0.18414207866643043,0.12331653411608472,0.24706073753848723
1,1,5-9,25-29,0.3290917342007809,0.2582517176866255,0.4082109363103079
1,1,5-9,30-34,0.34781864863833645,0.2745481431946167,0.4399145399410672
1,1,5-9,35-39,0.3970660388731582,0.31996883672336723,0.4879738607737659
1,1,5-9,40-44,0.362850956206721,0.2527731545647939,0.5115411921280809
1,1,5-9,45-49,0.16016620193082967,0.1163523700722506,0.20523989827580888
1,1,5-9,5-9,2.431068745867806,1.813134578947516,3.1940850299767707
1,1,5-9,50-54,0.1023458615396109,0.06334002191412012,0.14958643412314013
1,1,5-9,55-59,0.07049526328807844,0.044274359764433315,0.10073784713760278
1,1,5-9,60-64,0.07629121131501454,0.03963105541349226,0.13468381543960994
1,1,5-9,65-69,0.07655486631981626,0.04357269728374191,0.11979084581283474
1,1,5-9,70-74,0.03710130282564594,0.01477512212877026,0.06490281513109974
1,1,5-9,75+,0.05681274116942111,0.022412424344874997,0.10562095441751376
1,1,50-54,0-4,0.14365321590636737,0.07336638647777023,0.23043175913828945
1,1,50-54,10-14,0.20503520861741711,0.14715151060229265,0.27512194418184505
1,1,50-54,15-19,0.22183868137173762,0.16308276037766092,0.28845034468444775
1,1,50-54,20-24,0.20853560326449425,0.1493541660271383,0.27548702364797845
1,1,50-54,25-29,0.23775307013361657,0.16871822787078408,0.3078467155874634
1,1,50-54,30-34,0.23418924485737377,0.17147419039668887,0.30648058972966297
1,1,50-54,35-39,0.19888767604006355,0.13891614146232334,0.2719129967090501
1,1,50-54,40-44,0.18927614498406517,0.13107167303838685,0.2547790502231559
1,1,50-54,45-49,0.21426242148004634,0.159968097711752,0.27217124265158354
1,1,50-54,5-9,0.12049684236046564,0.07457333907673692,0.1761155038479412
1,1,50-54,50-54,0.2790627380219825,0.19737013106452533,0.3648228860424954
1,1,50-54,55-59,0.19544134249062506,0.1361814021448839,0.26826815335943316
1,1,50-54,60-64,0.14787208582113914,0.09621954998279685,0.21096283195969695
1,1,50-54,65-69,0.04173214044420012,0.01716378661153903,0.0743886020109764
1,1,50-54,70-74,0.050919989689706964,0.026194136168821297,0.0806955309060596
1,1,50-54,75+,0.10471622884744823,0.046630545300080824,0.18066126803729077
1,1,55-59,0-4,0.05537601079716031,0.026683269577900744,0.09002423284250129
1,1,55-59,10-14,0.08423930192304467,0.047605269066098396,0.13113491786232578
1,1,55-59,15-19,0.10997269165497031,0.07134903585840639,0.15067357527277508
1,1,55-59,20-24,0.10966476106508029,0.06274050858360845,0.16657250158966816
1,1,55-59,25-29,0.14778054497451995,0.0950255292028393,0.20855908725505515
1,1,55-59,30-34,0.2122240696683629,0.14638023899522096,0.2794180400133018
1,1,55-59,35-39,0.15679702630812944,0.1037467144207161,0.2210814022808499
1,1,55-59,40-44,0.13070713590328917,0.08066726664899504,0.18711246405251283
1,1,55-59,45-49,0.12004295437439512,0.07366699004470452,0.173880588883941
1,1,55-59,5-9,0.08390870359378587,0.052698634730919916,0.11990567538705377
1,1,55-59,50-54,0.1975868926601196,0.13767639817146912,0.27121319443710556
1,1,55-59,55-59,0.2889505971929404,0.188500594905245,0.4167651977491449
1,1,55-59,60-64,0.2095315239673214,0.14498939722760396,0.28367599101178076
1,1,55-59,65-69,0.10253006798278884,0.051720910512334205,0.1689667230579141
1,1,55-59,70-74,0.06736707556584433,0.032047880219605876,0.11357597429746044
1,1,55-59,75+,0.06572171265867156,0.02634636490459828,0.1209044222493525
1,1,60-64,0-4,0.09164484378284084,0.04166445916359541,0.16283094214753419
1,1,60-64,10-14,0.058065776306777,0.026929346652160527,0.10855254078093868
1,1,60-64,15-19,0.1459871420458208,0.07819892047255624,0.22963408687375408
1,1,60-64,20-24,0.16993194717352403,0.10139624103056886,0.2611197384623936
1,1,60-64,25-29,0.1781285127965263,0.11017959326719386,0.26688218384853263
1,1,60-64,30-34,0.18997656424874024,0.12306140659189273,0.2700198525106769
1,1,60-64,35-39,0.23362683902787323,0.16188967714056948,0.32344650699674227
1,1,60-64,40-44,0.20164783580178816,0.13391614005769684,0.2957069739241475
1,1,60-64,45-49,0.14714801409442205,0.09374568431727351,0.21697004602285394
1,1,60-64,5-9,0.10270027573240172,0.05334979283165116,0.18130613925142405
1,1,60-64,50-54,0.16907442453808763,0.11001579474798683,0.24121130918281838
1,1,60-64,55-59,0.23697328915952093,0.16397825827697515,0.32082825234513446
1,1,60-64,60-64,0.2599238030172449,0.17213326586386457,0.35938299001790336
1,1,60-64,65-69,0.20134233504527244,0.1333060862545163,0.2944805211882557
1,1,60-64,70-74,0.09425491376805029,0.04623056896649361,0.15711415358730413
1,1,60-64,75+,0.22623591124114212,0.10111539606971003,0.38283973329905013
1,1,65-69,0-4,0.08585971794951416,0.02630495987457574,0.16773989193772637
1,1,65-69,10-14,0.07640214822276631,0.03505399002661909,0.12537637015117417
1,1,65-69,15-19,0.13143656299269357,0.04406436517613895,0.28810999003639703
1,1,65-69,20-24,0.17925353895201415,0.04953742246350372,0.3755018711199805
1,1,65-69,25-29,0.18954667854569124,0.09265392059091654,0.32745818247508596
1,1,65-69,30-34,0.11459182727352318,0.058213713585905644,0.1858841968738602
1,1,65-69,35-39,0.2149326030122293,0.11509780004118837,0.34868277321726077
1,1,65-69,40-44,0.16925543454178324,0.07675445690988403,0.298347969276236
1,1,65-69,45-49,0.12810881310196864,0.06287042969357756,0.2124343997178204
1,1,65-69,5-9,0.13038461716435573,0.07421095127284506,0.20402208666724392
1,1,65-69,50-54,0.06036967444993375,0.024829117295150596,0.10761048051664121
1,1,65-69,55-59,0.14670932695245262,0.0740069729779788,0.2417729228595579
